   165    0.47331E+04    0.91492E+00    0.00000E+00   -0.41899E+02    0.61865E-07    0.14127E-03    0.54218E-07
   166    0.47611E+04    0.90534E+00    0.00000E+00   -0.41540E+02    0.61499E-07    0.13953E-03    0.49470E-07
   167    0.47888E+04    0.89540E+00    0.00000E+00   -0.41156E+02    0.61135E-07    0.13782E-03    0.44738E-07
   168    0.48160E+04    0.88548E+00    0.00000E+00   -0.40745E+02    0.60775E-07    0.13613E-03    0.40089E-07
   169    0.48429E+04    0.87527E+00    0.00000E+00   -0.40307E+02    0.60418E-07    0.13448E-03    0.35585E-07
   170    0.48696E+04    0.86501E+00    0.00000E+00   -0.39844E+02    0.60064E-07    0.13285E-03    0.31290E-07
   171    0.48958E+04    0.85470E+00    0.00000E+00   -0.39352E+02    0.59713E-07    0.13125E-03    0.27269E-07
   172    0.49216E+04    0.84425E+00    0.00000E+00   -0.38834E+02    0.59365E-07    0.12967E-03    0.23585E-07
   173    0.49469E+04    0.83366E+00    0.00000E+00   -0.38290E+02    0.59020E-07    0.12813E-03    0.20302E-07
   174    0.49719E+04    0.82324E+00    0.00000E+00   -0.37720E+02    0.58679E-07    0.12661E-03    0.17485E-07
   175    0.49966E+04    0.81268E+00    0.00000E+00   -0.37122E+02    0.58340E-07    0.12512E-03    0.15197E-07
   176    0.50207E+04    0.80222E+00    0.00000E+00   -0.36497E+02    0.58004E-07    0.12366E-03    0.13485E-07
   177    0.50444E+04    0.79176E+00    0.00000E+00   -0.35847E+02    0.57672E-07    0.12222E-03    0.12336E-07
   178    0.50677E+04    0.78155E+00    0.00000E+00   -0.35169E+02    0.57342E-07    0.12082E-03    0.11718E-07
   179    0.50905E+04    0.77126E+00    0.00000E+00   -0.34465E+02    0.57015E-07    0.11943E-03    0.11599E-07
   180    0.51130E+04    0.76114E+00    0.00000E+00   -0.33735E+02    0.56691E-07    0.11808E-03    0.11950E-07
   181    0.51350E+04    0.75118E+00    0.00000E+00   -0.32979E+02    0.56370E-07    0.11674E-03    0.12738E-07
   182    0.51565E+04    0.74145E+00    0.00000E+00   -0.32196E+02    0.56051E-07    0.11544E-03    0.13933E-07
   183    0.51775E+04    0.73188E+00    0.00000E+00   -0.31387E+02    0.55736E-07    0.11415E-03    0.15504E-07
   184    0.51981E+04    0.72254E+00    0.00000E+00   -0.30553E+02    0.55423E-07    0.11289E-03    0.17420E-07
